country_code,country_name,city,postal,latitude,longitude,IPv4,state
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.151.46,Loire-Atlantique
FR,France,,,48.8582,2.3387000000000002,92.184.97.86,
FR,France,Vitry-sur-Seine,94400,48.7872,2.4032999999999998,109.28.77.72,Val-de-Marne
FR,France,Paris,75018,48.8925,2.3444,37.173.240.183,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.148.210,Loire-Atlantique
FR,France,Paris,75013,48.8322,2.3561,80.215.42.12,Paris
FR,France,Paris,75013,48.8322,2.3561,89.156.4.223,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.13.138,
FR,France,Paris,75013,48.8322,2.3561,37.172.158.228,Paris
FR,France,Roubaix,59100,50.6942,3.1746,77.204.247.20,North
FR,France,,,48.8582,2.3387000000000002,93.23.13.154,
FR,France,Paris,75015,48.8412,2.3003,37.164.110.152,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.148.251,Loire-Atlantique
FR,France,Paris,75020,48.8534,2.3487999999999998,80.214.64.185,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.150.192,Loire-Atlantique
FR,France,Paris,75000,48.8534,2.3487999999999998,176.241.251.4,Paris
FR,France,Ivry-sur-Seine,94200,48.8157,2.3849,80.215.175.208,Val-de-Marne
FR,France,,,48.8582,2.3387000000000002,93.23.12.168,
FR,France,Vitry-sur-Seine,94400,48.7872,2.4032999999999998,37.165.158.111,Val-de-Marne
FR,France,,,48.8582,2.3387000000000002,92.184.97.61,
FR,France,,,48.8582,2.3387000000000002,93.23.13.169,
FR,France,Paris,75004,48.8601,2.3507,37.170.135.60,Paris
FR,France,Paris,75013,48.8322,2.3561,80.215.45.47,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.13.94,
FR,France,Paris,75020,48.8534,2.3487999999999998,80.215.68.217,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.135.30,Vosges
FR,France,Paris,75013,48.8322,2.3561,80.215.159.22,Paris
FR,France,Paris,75018,48.8925,2.3444,80.215.193.234,Paris
FR,France,Vanves,92170,48.8235,2.2903000000000002,80.215.90.199,Hauts-de-Seine
FR,France,Annecy,74000,45.9,6.1167,77.204.146.247,Haute-Savoie
FR,France,Paris,75008,48.8763,2.3183,37.165.219.37,Paris
FR,France,Paris,75018,48.8925,2.3444,80.215.194.124,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.13.170,
FR,France,,,48.8582,2.3387000000000002,92.184.98.151,
FR,France,,,48.8582,2.3387000000000002,93.23.14.178,
FR,France,Paris,75013,48.8322,2.3561,37.172.55.15,Paris
FR,France,Paris,75015,48.8412,2.3003,37.172.165.7,Paris
FR,France,Maisons-Alfort,94700,48.8117,2.4394,86.247.164.212,Val-de-Marne
FR,France,Paris,75014,48.8331,2.3264,80.215.36.124,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.13.186,
HK,Hong Kong,,,22.25,114.1667,202.66.60.187,
FR,France,,,48.8582,2.3387000000000002,92.184.97.196,
FR,France,,,48.8582,2.3387000000000002,92.184.98.84,
FR,France,Anzin,59410,50.372,3.5039,93.22.38.255,North
BG,Bulgaria,Sofia,1000,42.6833,23.3167,212.5.158.38,Sofia-Capital
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.135.46,Vosges
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.151.188,Loire-Atlantique
FR,France,,,48.8582,2.3387000000000002,93.23.14.152,
BG,Bulgaria,,,42.7,23.3333,94.26.106.231,
GB,United Kingdom,Kidderminster,DY11,52.375,-2.2417,185.13.106.104,Worcestershire
FR,France,Montreuil,93100,48.8642,2.4432,37.170.125.39,Seine-Saint-Denis
FR,France,Commer,53470,48.2333,-0.6167,176.170.93.95,Mayenne
FR,France,Paris,75015,48.8412,2.3003,176.159.116.43,Paris
FR,France,L'Haÿ-les-Roses,94240,48.7833,2.3333,37.165.189.48,Val-de-Marne
FR,France,,,48.8582,2.3387000000000002,91.168.233.31,
FR,France,Ivry-sur-Seine,94200,48.8157,2.3849,80.215.170.24,Val-de-Marne
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
US,United States,,,37.751,-97.822,143.244.57.109,
IT,Italy,,,43.1479,12.1097,84.17.60.236,
US,United States,,,37.751,-97.822,143.244.57.92,
FR,France,Paris,75003,48.8637,2.3615,109.25.114.222,Paris
RO,Romania,,,46,25,84.247.51.236,
US,United States,,,37.751,-97.822,143.244.57.84,
FR,France,,,48.8582,2.3387000000000002,93.23.14.129,
US,United States,,,37.751,-97.822,143.244.56.229,
FR,France,Paris,75001,48.8628,2.3292,176.142.7.189,Paris
US,United States,,,37.751,-97.822,143.244.57.88,
FR,France,Paris,75012,48.8412,2.3876,93.19.137.215,Paris
US,United States,,,37.751,-97.822,143.244.57.118,
FR,France,La Chapelle-sur-Erdre,44240,47.2958,-1.5531000000000001,78.198.151.36,Loire-Atlantique
FR,France,Paris,75018,48.8925,2.3444,37.165.65.116,Paris
US,United States,,,37.751,-97.822,143.244.57.123,
FR,France,,,48.8582,2.3387000000000002,85.190.69.98,
FR,France,Paris,75015,48.8412,2.3003,80.214.127.114,Paris
FR,France,Boissy-Saint-Léger,94470,48.7515,2.5116,176.151.33.177,Val-de-Marne
FR,France,Saint-Denis,93200,48.9333,2.3667,37.171.108.21,Seine-Saint-Denis
FR,France,Paris,75019,48.8817,2.3822,80.215.241.191,Paris
FR,France,Luray,28500,48.7204,1.3989,87.88.172.232,Eure-et-Loir
FR,France,Paris,75017,48.8835,2.3219,80.214.22.36,Paris
FR,France,Laval,53000,48.0667,-0.7667,87.88.163.132,Mayenne
FR,France,Lambersart,59130,50.65,3.0333,81.220.115.202,North
FR,France,Paris,75019,48.8817,2.3822,195.132.154.79,Paris
FR,France,Gonesse,95500,48.9869,2.4489,176.168.140.69,Val d'Oise
RO,Romania,,,46,25,84.247.51.238,
FR,France,Gentilly,94250,48.8129,2.3417,46.193.67.56,Val-de-Marne
FR,France,Saint-Berthevin,53940,48.0667,-0.8333,87.88.170.148,Mayenne
FR,France,Paris,75012,48.8412,2.3876,92.184.118.159,Paris
FR,France,,,48.8582,2.3387000000000002,46.193.4.249,
BG,Bulgaria,Sofia,1000,42.6833,23.3167,212.5.158.86,Sofia-Capital
FR,France,,,48.8582,2.3387000000000002,91.168.114.22,
FR,France,,,48.8582,2.3387000000000002,93.23.15.181,
FR,France,Paris,75018,48.8925,2.3444,37.165.143.48,Paris
FR,France,Alfortville,94140,48.8058,2.4204,37.165.186.42,Val-de-Marne
FR,France,Saint-Denis,93200,48.9333,2.3667,46.193.64.40,Seine-Saint-Denis
FR,France,Pantin,93500,48.8944,2.4093,37.170.87.249,Seine-Saint-Denis
FR,France,Marly-le-Roi,78160,48.8667,2.0833,176.182.213.204,Yvelines
RS,Serbia,Belgrade,,44.8186,20.4681,109.93.246.6,Belgrade
FR,France,Paris,75017,48.8835,2.3219,80.214.77.102,Paris
FR,France,Paris,75017,48.8835,2.3219,80.215.74.39,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.150.149,Loire-Atlantique
FR,France,Bezons,95870,48.9243,2.2128,46.193.64.150,Val d'Oise
FR,France,Saint-Jean-de-Vedas,34430,43.5776,3.826,88.127.171.218,Hérault
FR,France,Cergy,95000,49.0364,2.0761,46.193.66.226,Val d'Oise
FR,France,Le Mee-sur-Seine,77350,48.5195,2.6065,92.170.172.70,Seine-et-Marne
FR,France,Paris,75020,48.8534,2.3487999999999998,78.194.58.113,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.12.91,
FR,France,Colombes,92700,48.9188,2.254,176.160.164.62,Hauts-de-Seine
FR,France,Paris,75013,48.8322,2.3561,80.215.158.204,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,80.214.66.70,Paris
FR,France,Paris,75014,48.8331,2.3264,80.215.165.202,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.133.69,Vosges
FR,France,Gentilly,94250,48.8129,2.3417,90.44.43.226,Val-de-Marne
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.135.193,Vosges
FR,France,Anzin,59410,50.372,3.5039,93.22.36.219,North
FR,France,,,48.8582,2.3387000000000002,89.85.255.59,
FR,France,Lias,32600,43.5621,1.1346,78.202.83.115,Gers
FR,France,Paris,75015,48.8412,2.3003,80.215.225.79,Paris
FR,France,Paris,75014,48.8331,2.3264,80.215.167.206,Paris
FR,France,Anzin,59410,50.372,3.5039,93.22.37.206,North
FR,France,Paris,75013,48.8322,2.3561,88.160.5.239,Paris
FR,France,,,48.8582,2.3387000000000002,83.159.180.220,
FR,France,Paris,75011,48.8574,2.3795,86.252.41.172,Paris
FR,France,Paris,75011,48.8574,2.3795,185.61.186.150,Paris
FR,France,Estillac,47310,44.1577,0.5638,88.123.238.177,Lot-et-Garonne
FR,France,Vanves,92170,48.8235,2.2903000000000002,92.169.174.23,Hauts-de-Seine
FR,France,Montreuil,93100,48.8642,2.4432,37.172.58.162,Seine-Saint-Denis
FR,France,Paris,75014,48.8331,2.3264,193.52.24.43,Paris
FR,France,Les Lilas,93260,48.8799,2.4206,86.252.81.74,Seine-Saint-Denis
FR,France,Créteil,94000,48.7833,2.4667,86.246.91.215,Val-de-Marne
FR,France,Paris,75019,48.8817,2.3822,37.164.181.85,Paris
FR,France,Alençon,61000,48.4333,0.0833,87.88.166.146,Orne
FR,France,Aulnay-sous-Bois,93600,48.9381,2.4939999999999998,31.39.148.98,Seine-Saint-Denis
FR,France,Paris,75019,48.8817,2.3822,89.2.199.172,Paris
FR,France,Paris,75008,48.8763,2.3183,80.215.105.213,Paris
FR,France,Vanves,92170,48.8235,2.2903000000000002,80.215.95.127,Hauts-de-Seine
FR,France,Châteauroux,36000,46.8167,1.7,92.152.75.252,Indre
FR,France,Paris,75001,48.8628,2.3292,37.173.118.10,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.135.176,Vosges
FR,France,Paris,75020,48.8534,2.3487999999999998,89.156.71.213,Paris
FR,France,Paris,75008,48.8763,2.3183,89.159.45.19,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.148.236,Loire-Atlantique
FR,France,Auray,56400,47.6703,-2.9918,176.144.27.212,Morbihan
GB,United Kingdom,Kidderminster,DY11,52.375,-2.2417,185.13.106.211,Worcestershire
FR,France,Arnieres-sur-Iton,27180,48.9968,1.1038000000000001,5.48.92.41,Eure
FR,France,,,48.8582,2.3387000000000002,91.170.91.58,
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
US,United States,,,37.751,-97.822,159.242.228.45,
FR,France,Maisons-Alfort,94700,48.8117,2.4394,109.12.207.139,Val-de-Marne
US,United States,,,37.751,-97.822,143.244.57.74,
FR,France,Montreuil,93100,48.8642,2.4432,37.171.115.119,Seine-Saint-Denis
FR,France,Paris,93200,48.9333,2.3667,185.93.2.116,Paris
FR,France,Saint-Denis,93200,48.9333,2.3667,46.193.64.51,Seine-Saint-Denis
FR,France,Montrouge,92120,48.8162,2.3139,176.182.71.90,Hauts-de-Seine
FR,France,Paris,75019,48.8817,2.3822,87.89.245.180,Paris
FR,France,Fresnes,94260,48.7557,2.3224,80.215.205.136,Val-de-Marne
FR,France,Paris,75014,48.8331,2.3264,176.186.201.117,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,92.184.106.56,Paris
FR,France,Demigny,71150,46.9305,4.8338,88.170.21.135,Saône-et-Loire
FR,France,Rueil-Malmaison,92500,48.8765,2.1897,90.79.24.179,Hauts-de-Seine
FR,France,Paris,75018,48.8925,2.3444,93.19.1.151,Paris
FR,France,Nanterre,92000,48.892,2.2067,77.207.211.53,Hauts-de-Seine
FR,France,Vitry-sur-Seine,94400,48.7872,2.4032999999999998,94.239.127.91,Val-de-Marne
FR,France,Stains,93240,48.95,2.3833,109.30.29.165,Seine-Saint-Denis
FR,France,Paris,75015,48.8412,2.3003,80.215.231.79,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.148.81,Loire-Atlantique
FR,France,,,48.8582,2.3387000000000002,93.23.14.99,
FR,France,Anzin,59410,50.372,3.5039,93.22.37.15,North
FR,France,Paris,75003,48.8637,2.3615,90.44.194.16,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.148.246,Loire-Atlantique
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.151.197,Loire-Atlantique
FR,France,,,48.8582,2.3387000000000002,93.23.13.90,
FR,France,,,48.8582,2.3387000000000002,37.169.25.245,
FR,France,Paris,75017,48.8835,2.3219,37.168.126.95,Paris
FR,France,,,48.8582,2.3387000000000002,92.184.100.21,
FR,France,Levallois-Perret,92300,48.8939,2.2886,80.215.102.218,Hauts-de-Seine
FR,France,Paris,75003,48.8637,2.3615,5.48.118.207,Paris
FR,France,Paris,75001,48.8628,2.3292,134.157.26.249,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,80.214.65.206,Paris
FR,France,Vergeze,30310,43.744,4.2211,90.0.215.60,Gard
FR,France,Fontenay-sous-Bois,94120,48.8544,2.4827,85.170.245.243,Val-de-Marne
FR,France,Athis-Mons,91200,48.7052,2.3915,176.135.71.220,Essonne
FR,France,Paris,75017,48.8835,2.3219,80.214.18.203,Paris
FR,France,Nantes,,47.2165,-1.5524,90.115.124.14,Loire-Atlantique
FR,France,Massy,91300,48.7269,2.283,90.44.181.101,Essonne
FR,France,Paris,75010,48.8709,2.3561,80.215.14.197,Paris
FR,France,,,48.8582,2.3387000000000002,91.167.198.192,
FR,France,Maisons-Alfort,94700,48.8117,2.4394,86.247.165.9,Val-de-Marne
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.133.233,Vosges
FR,France,Livry-Gargan,93190,48.9193,2.5431,92.170.146.17,Seine-Saint-Denis
FR,France,Sermizelles,89200,47.5373,3.7932,37.172.253.79,Yonne
FR,France,Paris,75018,48.8925,2.3444,80.215.129.218,Paris
FR,France,Paris,75014,48.8331,2.3264,82.123.87.85,Paris
FR,France,Meaux,77100,48.9601,2.8788,89.90.142.124,Seine-et-Marne
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.133.135,Vosges
FR,France,,,48.8582,2.3387000000000002,185.228.229.51,
FR,France,Paris,75003,48.8637,2.3615,37.170.43.226,Paris
FR,France,Paris,75004,48.8601,2.3507,37.164.136.150,Paris
FR,France,,,48.8582,2.3387000000000002,93.11.35.196,
FR,France,Rueil-Malmaison,92500,48.8765,2.1897,90.127.20.156,Hauts-de-Seine
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.132.241,Vosges
FR,France,Houilles,78800,48.9216,2.1926,90.90.35.192,Yvelines
FR,France,Paris,75017,48.8835,2.3219,80.215.7.162,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.134.135,Vosges
FR,France,Paris,75020,48.8534,2.3487999999999998,92.184.106.196,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,92.184.106.21,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,92.184.106.158,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,80.214.112.157,Paris
FR,France,Paris,75017,48.8835,2.3219,80.214.19.17,Paris
FR,France,Paris,75015,48.8412,2.3003,80.214.120.4,Paris
FR,France,Paris,75017,48.8835,2.3219,37.164.20.130,Paris
FR,France,Camiers,62176,50.5715,1.6133,88.125.216.1,Pas-de-Calais
FR,France,Chevilly-Larue,94550,48.7648,2.3503,176.187.165.75,Val-de-Marne
FR,France,Chatou,78400,48.8898,2.1586,88.167.79.1,Yvelines
FR,France,Paris,75018,48.8925,2.3444,37.165.65.214,Paris
FR,France,,,48.8582,2.3387000000000002,37.173.126.31,
FR,France,Montreuil,93100,48.8642,2.4432,37.172.228.136,Seine-Saint-Denis
FR,France,Paris,75001,48.8628,2.3292,132.227.84.239,Paris
FR,France,Routot,27350,49.378,0.7335,37.172.214.121,Eure
FR,France,Paris,75018,48.8925,2.3444,80.215.193.52,Paris
US,United States,,,37.751,-97.822,23.90.200.134,
FR,France,Paris,75001,48.8628,2.3292,134.157.53.3,Paris
FR,France,Sucy-en-Brie,94370,48.7687,2.5347,91.160.106.98,Val-de-Marne
FR,France,Avranches,50300,48.6833,-1.3667,176.129.105.15,Manche
FR,France,Paris,75017,48.8835,2.3219,80.215.72.243,Paris
FR,France,Paris,75010,48.8709,2.3561,37.170.243.10,Paris
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
FR,France,Paris,75018,48.8925,2.3444,80.215.129.203,Paris
FR,France,Paris,75017,48.8835,2.3219,37.171.222.244,Paris
FR,France,Saint-Denis,93200,48.9333,2.3667,37.171.10.75,Seine-Saint-Denis
FR,France,Paris,75017,48.8835,2.3219,80.214.16.79,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.14.90,
FR,France,Anzin,59410,50.372,3.5039,93.22.38.221,North
FR,France,Paris,75013,48.8322,2.3561,80.215.41.184,Paris
FR,France,Paris,75015,48.8412,2.3003,37.164.110.50,Paris
FR,France,Orry-la-Ville,60560,49.1335,2.5114,88.169.176.107,Oise
FR,France,Fresnes,94260,48.7557,2.3224,80.215.204.49,Val-de-Marne
FR,France,Paris,75020,48.8534,2.3487999999999998,92.184.105.245,Paris
FR,France,Paris,75012,48.8412,2.3876,92.184.117.240,Paris
FR,France,Saint-Maurice,94410,48.8218,2.4272,37.171.56.124,Val-de-Marne
FR,France,Paris,75013,48.8322,2.3561,89.156.20.203,Paris
FR,France,,,48.8582,2.3387000000000002,176.173.49.149,
FR,France,Ricquebourg,60490,49.5599,2.7561999999999998,88.126.20.143,Oise
DK,Denmark,Copenhagen,2750,55.7316,12.3633,185.206.224.237,Capital Region
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
ES,Spain,Murcia,30003,37.987,-1.13,83.137.1.212,Murcia
FR,France,Paris,75018,48.8925,2.3444,37.164.11.77,Paris
GB,United Kingdom,Kidderminster,DY11,52.375,-2.2417,185.13.106.228,Worcestershire
FR,France,,,48.8582,2.3387000000000002,37.169.62.30,
FR,France,Paris,75017,48.8835,2.3219,80.215.6.255,Paris
FR,France,Toulouse,31000,43.6043,1.4437,82.66.83.225,Upper Garonne
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.148.211,Loire-Atlantique
FR,France,Paris,75011,48.8574,2.3795,193.48.70.222,Paris
GB,United Kingdom,London,EC2V,51.5161,-0.0949,83.137.1.210,England
FR,France,Paris,75013,48.8322,2.3561,90.44.193.198,Paris
FR,France,Paris,75011,48.8574,2.3795,83.159.95.58,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.134.51,Vosges
FR,France,Montreuil,93100,48.8642,2.4432,37.170.91.238,Seine-Saint-Denis
FR,France,Paris,75000,48.8534,2.3487999999999998,37.164.39.222,Paris
FR,France,Levallois-Perret,92300,48.8939,2.2886,80.215.102.29,Hauts-de-Seine
FR,France,Anzin,59410,50.372,3.5039,93.22.37.215,North
RO,Romania,,,46,25,89.40.210.175,
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.133.100,Vosges
FR,France,,,48.8582,2.3387000000000002,37.170.68.177,
FR,France,Paris,75006,48.8493,2.33,37.164.61.218,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.133.142,Vosges
FR,France,,,48.8582,2.3387000000000002,92.184.97.232,
FR,France,Paris,75020,48.8534,2.3487999999999998,92.184.106.88,Paris
FR,France,Ivry-sur-Seine,94200,48.8157,2.3849,80.215.169.76,Val-de-Marne
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.150.235,Loire-Atlantique
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.151.106,Loire-Atlantique
FR,France,Montreuil,93100,48.8642,2.4432,37.172.225.79,Seine-Saint-Denis
FR,France,Paris,75017,48.8835,2.3219,37.171.221.179,Paris
FR,France,Puteaux,92800,48.8834,2.2389,78.114.21.114,Hauts-de-Seine
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.135.216,Vosges
FR,France,Paris,75019,48.8817,2.3822,37.170.111.29,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.12.12,
FR,France,Paris,75011,48.8574,2.3795,37.171.153.7,Paris
FR,France,Rosny-sous-Bois,93110,48.8702,2.4991,86.252.132.121,Seine-Saint-Denis
FR,France,Paris,75020,48.8534,2.3487999999999998,80.215.66.209,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.149.169,Loire-Atlantique
FR,France,Paris,75002,48.8655,2.3426,37.164.92.59,Paris
FR,France,Paris,75015,48.8412,2.3003,80.214.121.3,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.132.57,Vosges
RS,Serbia,Belgrade,,44.8186,20.4681,109.245.39.91,Belgrade
FR,France,Paris,75002,48.8655,2.3426,80.215.87.115,Paris
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.151.5,Loire-Atlantique
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
HK,Hong Kong,,,22.25,114.1667,202.66.60.187,
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
FR,France,Paris,75010,48.8709,2.3561,37.164.190.107,Paris
FR,France,Cachan,94230,48.7963,2.3366,78.113.78.163,Val-de-Marne
FR,France,Montevrain,77144,48.8742,2.7511,94.228.181.222,Seine-et-Marne
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.151.32,Loire-Atlantique
FR,France,Sannois,95110,48.9667,2.25,90.91.165.61,Val d'Oise
FR,France,Paris,75010,48.8709,2.3561,80.215.12.94,Paris
FR,France,Asnieres-sur-Seine,92600,48.9167,2.2833,37.172.130.131,Hauts-de-Seine
FR,France,Gentilly,94250,48.8129,2.3417,91.166.199.187,Val-de-Marne
FR,France,Dammarie-les-Lys,,48.5226,2.6513999999999998,92.170.84.97,Seine-et-Marne
FR,France,Paris,75006,48.8493,2.33,37.164.57.215,Paris
FR,France,Anzin,59410,50.372,3.5039,93.22.39.205,North
FR,France,Saint-Maurice,94410,48.8218,2.4272,37.171.63.211,Val-de-Marne
FR,France,Argenteuil,95100,48.95,2.25,37.164.230.103,Val d'Oise
Not found,Not found,Not found,Not found,Not found,Not found,IP Not found,Not found
FR,France,Cachan,94230,48.7963,2.3366,78.113.76.219,Val-de-Marne
FR,France,Le Mans,72000,48,0.2,87.88.174.117,Sarthe
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.132.239,Vosges
FR,France,Paris,75020,48.8534,2.3487999999999998,92.184.106.202,Paris
FR,France,Paris,75019,48.8817,2.3822,37.169.28.47,Paris
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.134.255,Vosges
FR,France,Montrouge,92120,48.8162,2.3139,37.165.193.180,Hauts-de-Seine
FR,France,Paris,75013,48.8322,2.3561,37.172.140.129,Paris
FR,France,Paris,75011,48.8574,2.3795,82.123.70.245,Paris
FR,France,,,48.8582,2.3387000000000002,89.85.245.189,
FR,France,Paris,75001,48.8628,2.3292,134.157.27.121,Paris
FR,France,,,48.8582,2.3387000000000002,89.85.244.172,
FR,France,Vigneux-sur-Seine,91270,48.7029,2.4136,94.239.11.76,Essonne
FR,France,Rozay-en-Brie,77540,48.6833,2.9582,78.242.42.99,Seine-et-Marne
FR,France,Paris,75017,48.8835,2.3219,80.214.75.101,Paris
FR,France,Paris,75015,48.8412,2.3003,80.215.224.144,Paris
FR,France,Paris,75014,48.8331,2.3264,37.165.115.195,Paris
FR,France,Saint-Denis,93200,48.9333,2.3667,37.171.109.142,Seine-Saint-Denis
FR,France,Paris,75015,48.8412,2.3003,37.164.132.171,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.15.240,
FR,France,Paris,75015,48.8412,2.3003,37.172.81.91,Paris
FR,France,Paris,75019,48.8817,2.3822,37.173.170.136,Paris
FR,France,Stains,93240,48.95,2.3833,37.165.230.46,Seine-Saint-Denis
FR,France,,,48.8582,2.3387000000000002,37.172.29.227,
FR,France,Nogent-le-Roi,28210,48.6478,1.5293,87.88.182.223,Eure-et-Loir
FR,France,Paris,75020,48.8534,2.3487999999999998,37.171.113.155,Paris
FR,France,Paris,75015,48.8412,2.3003,37.164.128.57,Paris
FR,France,Paris,75013,48.8322,2.3561,80.215.155.20,Paris
FR,France,,,48.8582,2.3387000000000002,93.23.13.49,
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.135.170,Vosges
FR,France,Ivry-sur-Seine,94200,48.8157,2.3849,80.215.169.80,Val-de-Marne
FR,France,Massy,91300,48.7269,2.283,37.169.47.79,Essonne
FR,France,Paris,75018,48.8925,2.3444,80.215.129.179,Paris
FR,France,Paris,75002,48.8655,2.3426,37.164.89.65,Paris
FR,France,Luce,28110,48.4369,1.4636,87.88.177.99,Eure-et-Loir
FR,France,,,48.8582,2.3387000000000002,37.165.200.108,
FR,France,,,48.8582,2.3387000000000002,89.85.250.22,
FR,France,,,48.8582,2.3387000000000002,92.184.97.184,
FR,France,,,48.8582,2.3387000000000002,193.57.121.32,
FR,France,Paris,75015,48.8412,2.3003,37.170.216.250,Paris
FR,France,Paris,75020,48.8534,2.3487999999999998,92.184.106.166,Paris
FR,France,Stains,93240,48.95,2.3833,37.165.231.144,Seine-Saint-Denis
FR,France,Paris,75019,48.8817,2.3822,37.164.178.184,Paris
FR,France,Paris,75015,48.8412,2.3003,80.215.224.86,Paris
FR,France,Ivry-sur-Seine,94200,48.8157,2.3849,80.215.172.154,Val-de-Marne
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.150.248,Loire-Atlantique
FR,France,Paris,75019,48.8817,2.3822,80.214.29.150,Paris
FR,France,Anzin,59410,50.372,3.5039,93.22.37.255,North
FR,France,Anzin,59410,50.372,3.5039,93.22.38.118,North
FR,France,Vitry-sur-Seine,94400,48.7872,2.4032999999999998,37.165.159.165,Val-de-Marne
FR,France,,,48.8582,2.3387000000000002,93.23.12.107,
FR,France,Anzin,59410,50.372,3.5039,93.22.36.214,North
FR,France,Levallois-Perret,92300,48.8939,2.2886,80.215.97.60,Hauts-de-Seine
FR,France,Vanves,92170,48.8235,2.2903000000000002,80.215.90.128,Hauts-de-Seine
FR,France,Bouaye,44830,47.1426,-1.6931,93.22.150.82,Loire-Atlantique
FR,France,Vert-le-Petit,91710,48.5516,2.3653,90.44.38.103,Essonne
FR,France,Saint-Die-des-Vosges,88100,48.2494,6.8995999999999995,93.22.133.46,Vosges
FR,France,Anzin,59410,50.372,3.5039,93.22.39.226,North
FR,France,Paris,75017,48.8835,2.3219,85.190.72.141,Paris
FR,France,Fresnes,94260,48.7557,2.3224,37.170.201.67,Val-de-Marne
FR,France,Paris,75002,48.8655,2.3426,37.164.25.149,Paris
FR,France,Paris,75019,48.8817,2.3822,37.172.174.120,Paris
FR,France,Paris,75018,48.8925,2.3444,37.164.160.33,Paris
FR,France,Paris,75010,48.8709,2.3561,37.164.185.99,Paris
FR,France,,,48.8582,2.3387000000000002,91.172.136.90,
